player_id,season,position,family,feature_coverage_fraction,row_70pct_covered,prior_team_available,provenance_quality,split
00-0034764,2020,WR,OPPORTUNITY_ROLE,1.0,1,1,HIGH_LOCKED_LAGGED_PBP,development
00-0034772,2020,WR,OPPORTUNITY_ROLE,1.0,1,1,HIGH_LOCKED_LAGGED_PBP,development
00-0034775,2020,WR,OPPORTUNITY_ROLE,1.0,1,1,HIGH_LOCKED_LAGGED_PBP,development
00-0034777,2020,WR,OPPORTUNITY_ROLE,1.0,1,1,HIGH_LOCKED_LAGGED_PBP,development
00-0034827,2020,WR,OPPORTUNITY_ROLE,1.0,1,1,HIGH_LOCKED_LAGGED_PBP,development
00-0034837,2020,WR,OPPORTUNITY_ROLE,1.0,1,1,HIGH_LOCKED_LAGGED_PBP,development
00-0034854,2020,WR,OPPORTUNITY_ROLE,1.0,1,1,HIGH_LOCKED_LAGGED_PBP,development
00-0034860,2020,WR,OPPORTUNITY_ROLE,1.0,1,1,HIGH_LOCKED_LAGGED_PBP,development
00-0034960,2020,WR,OPPORTUNITY_ROLE,1.0,1,1,HIGH_LOCKED_LAGGED_PBP,development
00-0034983,2020,WR,OPPORTUNITY_ROLE,1.0,1,1,HIGH_LOCKED_LAGGED_PBP,development
00-0035021,2020,WR,OPPORTUNITY_ROLE,1.0,1,1,HIGH_LOCKED_LAGGED_PBP,development
00-0035181,2020,WR,OPPORTUNITY_ROLE,1.0,1,1,HIGH_LOCKED_LAGGED_PBP,development
00-0035208,2020,WR,OPPORTUNITY_ROLE,1.0,1,1,HIGH_LOCKED_LAGGED_PBP,development
00-0035246,2020,WR,OPPORTUNITY_ROLE,1.0,1,1,HIGH_LOCKED_LAGGED_PBP,development
00-0035287,2020,WR,OPPORTUNITY_ROLE,1.0,1,1,HIGH_LOCKED_LAGGED_PBP,development
00-0035350,2020,WR,OPPORTUNITY_ROLE,1.0,1,1,HIGH_LOCKED_LAGGED_PBP,development
00-0035399,2020,WR,OPPORTUNITY_ROLE,1.0,1,1,HIGH_LOCKED_LAGGED_PBP,development
00-0035414,2020,WR,OPPORTUNITY_ROLE,1.0,1,1,HIGH_LOCKED_LAGGED_PBP,development
00-0035510,2020,WR,OPPORTUNITY_ROLE,1.0,1,1,HIGH_LOCKED_LAGGED_PBP,development
00-0035527,2020,WR,OPPORTUNITY_ROLE,1.0,1,1,HIGH_LOCKED_LAGGED_PBP,development
00-0035535,2020,WR,OPPORTUNITY_ROLE,1.0,1,1,HIGH_LOCKED_LAGGED_PBP,development
00-0035592,2020,WR,OPPORTUNITY_ROLE,1.0,1,1,HIGH_LOCKED_LAGGED_PBP,development
00-0035639,2020,WR,OPPORTUNITY_ROLE,1.0,1,1,HIGH_LOCKED_LAGGED_PBP,development
00-0035645,2020,WR,OPPORTUNITY_ROLE,1.0,1,1,HIGH_LOCKED_LAGGED_PBP,development
00-0022127,2020,TE,OPPORTUNITY_ROLE,1.0,1,1,HIGH_LOCKED_LAGGED_PBP,development
00-0025418,2020,TE,OPPORTUNITY_ROLE,1.0,1,1,HIGH_LOCKED_LAGGED_PBP,development
00-0028042,2020,TE,OPPORTUNITY_ROLE,1.0,1,1,HIGH_LOCKED_LAGGED_PBP,development
00-0028142,2020,TE,OPPORTUNITY_ROLE,1.0,1,1,HIGH_LOCKED_LAGGED_PBP,development
00-0029119,2020,TE,OPPORTUNITY_ROLE,1.0,1,1,HIGH_LOCKED_LAGGED_PBP,development
00-0030108,2020,TE,OPPORTUNITY_ROLE,1.0,1,1,HIGH_LOCKED_LAGGED_PBP,development
00-0030443,2020,TE,OPPORTUNITY_ROLE,1.0,1,1,HIGH_LOCKED_LAGGED_PBP,development
00-0030549,2020,TE,OPPORTUNITY_ROLE,1.0,1,1,HIGH_LOCKED_LAGGED_PBP,development
00-0031484,2020,TE,OPPORTUNITY_ROLE,1.0,1,1,HIGH_LOCKED_LAGGED_PBP,development
00-0031558,2020,TE,OPPORTUNITY_ROLE,1.0,1,1,HIGH_LOCKED_LAGGED_PBP,development
00-0031610,2020,TE,OPPORTUNITY_ROLE,1.0,1,1,HIGH_LOCKED_LAGGED_PBP,development
00-0031690,2020,TE,OPPORTUNITY_ROLE,1.0,1,1,HIGH_LOCKED_LAGGED_PBP,development
00-0031951,2020,TE,OPPORTUNITY_ROLE,1.0,1,1,HIGH_LOCKED_LAGGED_PBP,development
00-0032098,2020,TE,OPPORTUNITY_ROLE,1.0,1,1,HIGH_LOCKED_LAGGED_PBP,development
00-0032134,2020,TE,OPPORTUNITY_ROLE,1.0,1,1,HIGH_LOCKED_LAGGED_PBP,development
00-0032135,2020,TE,OPPORTUNITY_ROLE,1.0,1,1,HIGH_LOCKED_LAGGED_PBP,development
00-0032394,2020,TE,OPPORTUNITY_ROLE,1.0,1,1,HIGH_LOCKED_LAGGED_PBP,development
00-0032986,2020,TE,OPPORTUNITY_ROLE,1.0,1,1,HIGH_LOCKED_LAGGED_PBP,development
00-0033080,2020,TE,OPPORTUNITY_ROLE,1.0,1,1,HIGH_LOCKED_LAGGED_PBP,development
00-0033090,2020,TE,OPPORTUNITY_ROLE,1.0,1,1,HIGH_LOCKED_LAGGED_PBP,development
00-0033258,2020,TE,OPPORTUNITY_ROLE,1.0,1,1,HIGH_LOCKED_LAGGED_PBP,development
00-0033338,2020,TE,OPPORTUNITY_ROLE,1.0,1,1,HIGH_LOCKED_LAGGED_PBP,development
00-0033421,2020,TE,OPPORTUNITY_ROLE,1.0,1,1,HIGH_LOCKED_LAGGED_PBP,development
00-0033439,2020,TE,OPPORTUNITY_ROLE,1.0,1,1,HIGH_LOCKED_LAGGED_PBP,development
00-0033576,2020,TE,OPPORTUNITY_ROLE,1.0,1,1,HIGH_LOCKED_LAGGED_PBP,development
00-0033658,2020,TE,OPPORTUNITY_ROLE,1.0,1,1,HIGH_LOCKED_LAGGED_PBP,development
00-0033879,2020,TE,OPPORTUNITY_ROLE,1.0,1,1,HIGH_LOCKED_LAGGED_PBP,development
00-0033881,2020,TE,OPPORTUNITY_ROLE,1.0,1,1,HIGH_LOCKED_LAGGED_PBP,development
00-0033896,2020,TE,OPPORTUNITY_ROLE,1.0,1,1,HIGH_LOCKED_LAGGED_PBP,development
00-0034011,2020,TE,OPPORTUNITY_ROLE,1.0,1,1,HIGH_LOCKED_LAGGED_PBP,development
00-0034073,2020,TE,OPPORTUNITY_ROLE,1.0,1,1,HIGH_LOCKED_LAGGED_PBP,development
00-0034364,2020,TE,OPPORTUNITY_ROLE,1.0,1,1,HIGH_LOCKED_LAGGED_PBP,development
00-0034365,2020,TE,OPPORTUNITY_ROLE,1.0,1,1,HIGH_LOCKED_LAGGED_PBP,development
00-0034383,2020,TE,OPPORTUNITY_ROLE,1.0,1,1,HIGH_LOCKED_LAGGED_PBP,development
00-0034393,2020,TE,OPPORTUNITY_ROLE,1.0,1,1,HIGH_LOCKED_LAGGED_PBP,development
00-0034439,2020,TE,OPPORTUNITY_ROLE,1.0,1,1,HIGH_LOCKED_LAGGED_PBP,development
00-0034766,2020,TE,OPPORTUNITY_ROLE,1.0,1,1,HIGH_LOCKED_LAGGED_PBP,development
00-0034788,2020,TE,OPPORTUNITY_ROLE,1.0,1,1,HIGH_LOCKED_LAGGED_PBP,development
00-0034798,2020,TE,OPPORTUNITY_ROLE,1.0,1,1,HIGH_LOCKED_LAGGED_PBP,development
00-0034829,2020,TE,OPPORTUNITY_ROLE,1.0,1,1,HIGH_LOCKED_LAGGED_PBP,development
00-0034981,2020,TE,OPPORTUNITY_ROLE,1.0,1,1,HIGH_LOCKED_LAGGED_PBP,development
00-0034988,2020,TE,OPPORTUNITY_ROLE,1.0,1,1,HIGH_LOCKED_LAGGED_PBP,development
00-0035039,2020,TE,OPPORTUNITY_ROLE,1.0,1,1,HIGH_LOCKED_LAGGED_PBP,development
00-0035229,2020,TE,OPPORTUNITY_ROLE,1.0,1,1,HIGH_LOCKED_LAGGED_PBP,development
00-0035259,2020,TE,OPPORTUNITY_ROLE,1.0,1,1,HIGH_LOCKED_LAGGED_PBP,development
00-0035539,2020,TE,OPPORTUNITY_ROLE,1.0,1,1,HIGH_LOCKED_LAGGED_PBP,development
00-0035631,2020,TE,OPPORTUNITY_ROLE,1.0,1,1,HIGH_LOCKED_LAGGED_PBP,development
00-0035644,2020,TE,OPPORTUNITY_ROLE,1.0,1,1,HIGH_LOCKED_LAGGED_PBP,development
00-0023682,2021,QB,OPPORTUNITY_ROLE,1.0,1,1,HIGH_LOCKED_LAGGED_PBP,development
00-0026143,2021,QB,OPPORTUNITY_ROLE,1.0,1,1,HIGH_LOCKED_LAGGED_PBP,development
00-0026158,2021,QB,OPPORTUNITY_ROLE,1.0,1,1,HIGH_LOCKED_LAGGED_PBP,development
00-0026544,2021,QB,OPPORTUNITY_ROLE,1.0,1,1,HIGH_LOCKED_LAGGED_PBP,development
00-0026625,2021,QB,OPPORTUNITY_ROLE,1.0,1,1,HIGH_LOCKED_LAGGED_PBP,development
00-0027688,2021,QB,OPPORTUNITY_ROLE,1.0,1,1,HIGH_LOCKED_LAGGED_PBP,development
00-0027939,2021,QB,OPPORTUNITY_ROLE,1.0,1,1,HIGH_LOCKED_LAGGED_PBP,development
00-0027948,2021,QB,OPPORTUNITY_ROLE,1.0,1,1,HIGH_LOCKED_LAGGED_PBP,development
00-0027973,2021,QB,OPPORTUNITY_ROLE,1.0,1,1,HIGH_LOCKED_LAGGED_PBP,development
00-0028118,2021,QB,OPPORTUNITY_ROLE,1.0,1,1,HIGH_LOCKED_LAGGED_PBP,development
00-0028986,2021,QB,OPPORTUNITY_ROLE,1.0,1,1,HIGH_LOCKED_LAGGED_PBP,development
00-0029567,2021,QB,OPPORTUNITY_ROLE,1.0,1,1,HIGH_LOCKED_LAGGED_PBP,development
00-0029604,2021,QB,OPPORTUNITY_ROLE,1.0,1,1,HIGH_LOCKED_LAGGED_PBP,development
00-0030520,2021,QB,OPPORTUNITY_ROLE,1.0,1,1,HIGH_LOCKED_LAGGED_PBP,development
00-0030565,2021,QB,OPPORTUNITY_ROLE,1.0,1,1,HIGH_LOCKED_LAGGED_PBP,development
00-0031237,2021,QB,OPPORTUNITY_ROLE,1.0,1,1,HIGH_LOCKED_LAGGED_PBP,development
00-0031395,2021,QB,OPPORTUNITY_ROLE,1.0,1,1,HIGH_LOCKED_LAGGED_PBP,development
00-0032268,2021,QB,OPPORTUNITY_ROLE,1.0,1,1,HIGH_LOCKED_LAGGED_PBP,development
00-0032434,2021,QB,OPPORTUNITY_ROLE,1.0,1,1,HIGH_LOCKED_LAGGED_PBP,development
00-0032950,2021,QB,OPPORTUNITY_ROLE,1.0,1,1,HIGH_LOCKED_LAGGED_PBP,development
00-0033275,2021,QB,OPPORTUNITY_ROLE,1.0,1,1,HIGH_LOCKED_LAGGED_PBP,development
00-0033319,2021,QB,OPPORTUNITY_ROLE,1.0,1,1,HIGH_LOCKED_LAGGED_PBP,development
00-0033936,2021,QB,OPPORTUNITY_ROLE,1.0,1,1,HIGH_LOCKED_LAGGED_PBP,development
00-0033958,2021,QB,OPPORTUNITY_ROLE,1.0,1,1,HIGH_LOCKED_LAGGED_PBP,development
00-0034177,2021,QB,OPPORTUNITY_ROLE,1.0,1,1,HIGH_LOCKED_LAGGED_PBP,development
00-0034438,2021,QB,OPPORTUNITY_ROLE,1.0,1,1,HIGH_LOCKED_LAGGED_PBP,development
00-0034577,2021,QB,OPPORTUNITY_ROLE,1.0,1,1,HIGH_LOCKED_LAGGED_PBP,development
00-0034771,2021,QB,OPPORTUNITY_ROLE,1.0,1,1,HIGH_LOCKED_LAGGED_PBP,development
00-0034869,2021,QB,OPPORTUNITY_ROLE,1.0,1,1,HIGH_LOCKED_LAGGED_PBP,development
00-0034955,2021,QB,OPPORTUNITY_ROLE,1.0,1,1,HIGH_LOCKED_LAGGED_PBP,development
00-0035040,2021,QB,OPPORTUNITY_ROLE,1.0,1,1,HIGH_LOCKED_LAGGED_PBP,development
00-0035289,2021,QB,OPPORTUNITY_ROLE,1.0,1,1,HIGH_LOCKED_LAGGED_PBP,development
00-0035704,2021,QB,OPPORTUNITY_ROLE,1.0,1,1,HIGH_LOCKED_LAGGED_PBP,development
00-0035710,2021,QB,OPPORTUNITY_ROLE,1.0,1,1,HIGH_LOCKED_LAGGED_PBP,development
00-0035752,2021,QB,OPPORTUNITY_ROLE,1.0,1,1,HIGH_LOCKED_LAGGED_PBP,development
00-0036212,2021,QB,OPPORTUNITY_ROLE,1.0,1,1,HIGH_LOCKED_LAGGED_PBP,development
00-0036355,2021,QB,OPPORTUNITY_ROLE,1.0,1,1,HIGH_LOCKED_LAGGED_PBP,development
00-0025394,2021,RB,OPPORTUNITY_ROLE,1.0,1,1,HIGH_LOCKED_LAGGED_PBP,development
00-0027966,2021,RB,OPPORTUNITY_ROLE,1.0,1,1,HIGH_LOCKED_LAGGED_PBP,development
00-0030288,2021,RB,OPPORTUNITY_ROLE,1.0,1,1,HIGH_LOCKED_LAGGED_PBP,development
00-0030465,2021,RB,OPPORTUNITY_ROLE,1.0,1,1,HIGH_LOCKED_LAGGED_PBP,development
00-0031062,2021,RB,OPPORTUNITY_ROLE,1.0,1,1,HIGH_LOCKED_LAGGED_PBP,development
00-0031285,2021,RB,OPPORTUNITY_ROLE,1.0,1,1,HIGH_LOCKED_LAGGED_PBP,development
00-0031687,2021,RB,OPPORTUNITY_ROLE,1.0,1,1,HIGH_LOCKED_LAGGED_PBP,development
00-0032058,2021,RB,OPPORTUNITY_ROLE,1.0,1,1,HIGH_LOCKED_LAGGED_PBP,development
00-0032063,2021,RB,OPPORTUNITY_ROLE,1.0,1,1,HIGH_LOCKED_LAGGED_PBP,development
00-0032104,2021,RB,OPPORTUNITY_ROLE,1.0,1,1,HIGH_LOCKED_LAGGED_PBP,development
00-0032144,2021,RB,OPPORTUNITY_ROLE,1.0,1,1,HIGH_LOCKED_LAGGED_PBP,development
00-0032187,2021,RB,OPPORTUNITY_ROLE,1.0,1,1,HIGH_LOCKED_LAGGED_PBP,development
00-0032257,2021,RB,OPPORTUNITY_ROLE,1.0,1,1,HIGH_LOCKED_LAGGED_PBP,development
00-0032426,2021,RB,OPPORTUNITY_ROLE,1.0,1,1,HIGH_LOCKED_LAGGED_PBP,development
00-0032972,2021,RB,OPPORTUNITY_ROLE,1.0,1,1,HIGH_LOCKED_LAGGED_PBP,development
00-0032975,2021,RB,OPPORTUNITY_ROLE,1.0,1,1,HIGH_LOCKED_LAGGED_PBP,development
00-0033118,2021,RB,OPPORTUNITY_ROLE,1.0,1,1,HIGH_LOCKED_LAGGED_PBP,development
00-0033280,2021,RB,OPPORTUNITY_ROLE,1.0,1,1,HIGH_LOCKED_LAGGED_PBP,development
00-0033296,2021,RB,OPPORTUNITY_ROLE,1.0,1,1,HIGH_LOCKED_LAGGED_PBP,development
00-0033308,2021,RB,OPPORTUNITY_ROLE,1.0,1,1,HIGH_LOCKED_LAGGED_PBP,development
00-0033567,2021,RB,OPPORTUNITY_ROLE,1.0,1,1,HIGH_LOCKED_LAGGED_PBP,development
00-0033699,2021,RB,OPPORTUNITY_ROLE,1.0,1,1,HIGH_LOCKED_LAGGED_PBP,development
00-0033725,2021,RB,OPPORTUNITY_ROLE,1.0,1,1,HIGH_LOCKED_LAGGED_PBP,development
00-0033854,2021,RB,OPPORTUNITY_ROLE,1.0,1,1,HIGH_LOCKED_LAGGED_PBP,development
00-0033893,2021,RB,OPPORTUNITY_ROLE,1.0,1,1,HIGH_LOCKED_LAGGED_PBP,development
00-0033950,2021,RB,OPPORTUNITY_ROLE,1.0,1,1,HIGH_LOCKED_LAGGED_PBP,development
00-0033951,2021,RB,OPPORTUNITY_ROLE,1.0,1,1,HIGH_LOCKED_LAGGED_PBP,development
00-0034109,2021,RB,OPPORTUNITY_ROLE,1.0,1,1,HIGH_LOCKED_LAGGED_PBP,development
00-0034115,2021,RB,OPPORTUNITY_ROLE,1.0,1,1,HIGH_LOCKED_LAGGED_PBP,development
00-0034164,2021,RB,OPPORTUNITY_ROLE,1.0,1,1,HIGH_LOCKED_LAGGED_PBP,development
00-0034208,2021,RB,OPPORTUNITY_ROLE,1.0,1,1,HIGH_LOCKED_LAGGED_PBP,development
00-0034331,2021,RB,OPPORTUNITY_ROLE,1.0,1,1,HIGH_LOCKED_LAGGED_PBP,development
00-0034378,2021,RB,OPPORTUNITY_ROLE,1.0,1,1,HIGH_LOCKED_LAGGED_PBP,development
00-0034400,2021,RB,OPPORTUNITY_ROLE,1.0,1,1,HIGH_LOCKED_LAGGED_PBP,development
00-0034440,2021,RB,OPPORTUNITY_ROLE,1.0,1,1,HIGH_LOCKED_LAGGED_PBP,development
00-0034578,2021,RB,OPPORTUNITY_ROLE,1.0,1,1,HIGH_LOCKED_LAGGED_PBP,development
00-0034750,2021,RB,OPPORTUNITY_ROLE,0.9411764705882353,1,1,HIGH_LOCKED_LAGGED_PBP,development
00-0034838,2021,RB,OPPORTUNITY_ROLE,1.0,1,1,HIGH_LOCKED_LAGGED_PBP,development
00-0034844,2021,RB,OPPORTUNITY_ROLE,1.0,1,1,HIGH_LOCKED_LAGGED_PBP,development
00-0034972,2021,RB,OPPORTUNITY_ROLE,1.0,1,1,HIGH_LOCKED_LAGGED_PBP,development
00-0035184,2021,RB,OPPORTUNITY_ROLE,1.0,1,1,HIGH_LOCKED_LAGGED_PBP,development
00-0035187,2021,RB,OPPORTUNITY_ROLE,1.0,1,1,HIGH_LOCKED_LAGGED_PBP,development
00-0035273,2021,RB,OPPORTUNITY_ROLE,0.9411764705882353,1,1,HIGH_LOCKED_LAGGED_PBP,development
00-0035291,2021,RB,OPPORTUNITY_ROLE,1.0,1,1,HIGH_LOCKED_LAGGED_PBP,development
00-0035304,2021,RB,OPPORTUNITY_ROLE,1.0,1,1,HIGH_LOCKED_LAGGED_PBP,development
00-0035311,2021,RB,OPPORTUNITY_ROLE,1.0,1,1,HIGH_LOCKED_LAGGED_PBP,development
00-0035342,2021,RB,OPPORTUNITY_ROLE,1.0,1,1,HIGH_LOCKED_LAGGED_PBP,development
00-0035537,2021,RB,OPPORTUNITY_ROLE,1.0,1,1,HIGH_LOCKED_LAGGED_PBP,development
00-0035567,2021,RB,OPPORTUNITY_ROLE,1.0,1,1,HIGH_LOCKED_LAGGED_PBP,development
00-0035594,2021,RB,OPPORTUNITY_ROLE,1.0,1,1,HIGH_LOCKED_LAGGED_PBP,development
00-0035831,2021,RB,OPPORTUNITY_ROLE,1.0,1,1,HIGH_LOCKED_LAGGED_PBP,development
00-0035835,2021,RB,OPPORTUNITY_ROLE,0.0,0,0,HIGH_LOCKED_LAGGED_PBP,development
00-0035860,2021,RB,OPPORTUNITY_ROLE,0.9411764705882353,1,1,HIGH_LOCKED_LAGGED_PBP,development
00-0035924,2021,RB,OPPORTUNITY_ROLE,1.0,1,1,HIGH_LOCKED_LAGGED_PBP,development
00-0035957,2021,RB,OPPORTUNITY_ROLE,1.0,1,1,HIGH_LOCKED_LAGGED_PBP,development
00-0036020,2021,RB,OPPORTUNITY_ROLE,1.0,1,1,HIGH_LOCKED_LAGGED_PBP,development
00-0036069,2021,RB,OPPORTUNITY_ROLE,1.0,1,1,HIGH_LOCKED_LAGGED_PBP,development
00-0036096,2021,RB,OPPORTUNITY_ROLE,1.0,1,1,HIGH_LOCKED_LAGGED_PBP,development
00-0036208,2021,RB,OPPORTUNITY_ROLE,0.9411764705882353,1,1,HIGH_LOCKED_LAGGED_PBP,development
00-0036269,2021,RB,OPPORTUNITY_ROLE,1.0,1,1,HIGH_LOCKED_LAGGED_PBP,development
00-0036275,2021,RB,OPPORTUNITY_ROLE,1.0,1,1,HIGH_LOCKED_LAGGED_PBP,development
00-0036278,2021,RB,OPPORTUNITY_ROLE,1.0,1,1,HIGH_LOCKED_LAGGED_PBP,development
00-0036336,2021,RB,OPPORTUNITY_ROLE,1.0,1,1,HIGH_LOCKED_LAGGED_PBP,development
00-0036370,2021,RB,OPPORTUNITY_ROLE,1.0,1,1,HIGH_LOCKED_LAGGED_PBP,development
00-0036425,2021,RB,OPPORTUNITY_ROLE,1.0,1,1,HIGH_LOCKED_LAGGED_PBP,development
00-0026035,2021,WR,OPPORTUNITY_ROLE,1.0,1,1,HIGH_LOCKED_LAGGED_PBP,development
00-0028237,2021,WR,OPPORTUNITY_ROLE,1.0,1,1,HIGH_LOCKED_LAGGED_PBP,development
00-0029293,2021,WR,OPPORTUNITY_ROLE,1.0,1,1,HIGH_LOCKED_LAGGED_PBP,development
00-0029632,2021,WR,OPPORTUNITY_ROLE,1.0,1,1,HIGH_LOCKED_LAGGED_PBP,development
00-0030035,2021,WR,OPPORTUNITY_ROLE,1.0,1,1,HIGH_LOCKED_LAGGED_PBP,development
00-0030085,2021,WR,OPPORTUNITY_ROLE,1.0,1,1,HIGH_LOCKED_LAGGED_PBP,development
00-0030279,2021,WR,OPPORTUNITY_ROLE,1.0,1,1,HIGH_LOCKED_LAGGED_PBP,development
00-0030564,2021,WR,OPPORTUNITY_ROLE,1.0,1,1,HIGH_LOCKED_LAGGED_PBP,development
00-0031236,2021,WR,OPPORTUNITY_ROLE,1.0,1,1,HIGH_LOCKED_LAGGED_PBP,development
00-0031319,2021,WR,OPPORTUNITY_ROLE,1.0,1,1,HIGH_LOCKED_LAGGED_PBP,development
00-0031545,2021,WR,OPPORTUNITY_ROLE,0.0,0,0,HIGH_LOCKED_LAGGED_PBP,development
00-0031547,2021,WR,OPPORTUNITY_ROLE,1.0,1,1,HIGH_LOCKED_LAGGED_PBP,development
00-0031868,2021,WR,OPPORTUNITY_ROLE,1.0,1,1,HIGH_LOCKED_LAGGED_PBP,development
00-0031941,2021,WR,OPPORTUNITY_ROLE,1.0,1,1,HIGH_LOCKED_LAGGED_PBP,development
00-0032009,2021,WR,OPPORTUNITY_ROLE,1.0,1,1,HIGH_LOCKED_LAGGED_PBP,development
00-0032128,2021,WR,OPPORTUNITY_ROLE,1.0,1,1,HIGH_LOCKED_LAGGED_PBP,development
00-0032385,2021,WR,OPPORTUNITY_ROLE,1.0,1,1,HIGH_LOCKED_LAGGED_PBP,development
00-0032398,2021,WR,OPPORTUNITY_ROLE,0.0,0,0,HIGH_LOCKED_LAGGED_PBP,development
00-0032543,2021,WR,OPPORTUNITY_ROLE,1.0,1,1,HIGH_LOCKED_LAGGED_PBP,development
00-0032688,2021,WR,OPPORTUNITY_ROLE,1.0,1,1,HIGH_LOCKED_LAGGED_PBP,development
00-0032778,2021,WR,OPPORTUNITY_ROLE,1.0,1,1,HIGH_LOCKED_LAGGED_PBP,development
00-0032791,2021,WR,OPPORTUNITY_ROLE,1.0,1,1,HIGH_LOCKED_LAGGED_PBP,development
00-0032881,2021,WR,OPPORTUNITY_ROLE,1.0,1,1,HIGH_LOCKED_LAGGED_PBP,development
00-0032951,2021,WR,OPPORTUNITY_ROLE,1.0,1,1,HIGH_LOCKED_LAGGED_PBP,development
00-0032980,2021,WR,OPPORTUNITY_ROLE,1.0,1,1,HIGH_LOCKED_LAGGED_PBP,development
00-0033094,2021,WR,OPPORTUNITY_ROLE,1.0,1,1,HIGH_LOCKED_LAGGED_PBP,development
00-0033111,2021,WR,OPPORTUNITY_ROLE,1.0,1,1,HIGH_LOCKED_LAGGED_PBP,development
00-0033127,2021,WR,OPPORTUNITY_ROLE,1.0,1,1,HIGH_LOCKED_LAGGED_PBP,development
00-0033215,2021,WR,OPPORTUNITY_ROLE,1.0,1,1,HIGH_LOCKED_LAGGED_PBP,development
00-0033266,2021,WR,OPPORTUNITY_ROLE,0.9090909090909091,1,1,HIGH_LOCKED_LAGGED_PBP,development
00-0033282,2021,WR,OPPORTUNITY_ROLE,1.0,1,1,HIGH_LOCKED_LAGGED_PBP,development
00-0033367,2021,WR,OPPORTUNITY_ROLE,1.0,1,1,HIGH_LOCKED_LAGGED_PBP,development
00-0033375,2021,WR,OPPORTUNITY_ROLE,1.0,1,1,HIGH_LOCKED_LAGGED_PBP,development
00-0033386,2021,WR,OPPORTUNITY_ROLE,1.0,1,1,HIGH_LOCKED_LAGGED_PBP,development
00-0033460,2021,WR,OPPORTUNITY_ROLE,1.0,1,1,HIGH_LOCKED_LAGGED_PBP,development
00-0033471,2021,WR,OPPORTUNITY_ROLE,1.0,1,1,HIGH_LOCKED_LAGGED_PBP,development
00-0033536,2021,WR,OPPORTUNITY_ROLE,1.0,1,1,HIGH_LOCKED_LAGGED_PBP,development
00-0033555,2021,WR,OPPORTUNITY_ROLE,1.0,1,1,HIGH_LOCKED_LAGGED_PBP,development
00-0033572,2021,WR,OPPORTUNITY_ROLE,1.0,1,1,HIGH_LOCKED_LAGGED_PBP,development
00-0033591,2021,WR,OPPORTUNITY_ROLE,1.0,1,1,HIGH_LOCKED_LAGGED_PBP,development
00-0033681,2021,WR,OPPORTUNITY_ROLE,1.0,1,1,HIGH_LOCKED_LAGGED_PBP,development
00-0033733,2021,WR,OPPORTUNITY_ROLE,1.0,1,1,HIGH_LOCKED_LAGGED_PBP,development
00-0033839,2021,WR,OPPORTUNITY_ROLE,1.0,1,1,HIGH_LOCKED_LAGGED_PBP,development
00-0033932,2021,WR,OPPORTUNITY_ROLE,1.0,1,1,HIGH_LOCKED_LAGGED_PBP,development
00-0034052,2021,WR,OPPORTUNITY_ROLE,1.0,1,1,HIGH_LOCKED_LAGGED_PBP,development
00-0034054,2021,WR,OPPORTUNITY_ROLE,1.0,1,1,HIGH_LOCKED_LAGGED_PBP,development
00-0034132,2021,WR,OPPORTUNITY_ROLE,1.0,1,1,HIGH_LOCKED_LAGGED_PBP,development
00-0034317,2021,WR,OPPORTUNITY_ROLE,1.0,1,1,HIGH_LOCKED_LAGGED_PBP,development
00-0034348,2021,WR,OPPORTUNITY_ROLE,1.0,1,1,HIGH_LOCKED_LAGGED_PBP,development
00-0034366,2021,WR,OPPORTUNITY_ROLE,1.0,1,1,HIGH_LOCKED_LAGGED_PBP,development
00-0034411,2021,WR,OPPORTUNITY_ROLE,1.0,1,1,HIGH_LOCKED_LAGGED_PBP,development
00-0034419,2021,WR,OPPORTUNITY_ROLE,1.0,1,1,HIGH_LOCKED_LAGGED_PBP,development
00-0034631,2021,WR,OPPORTUNITY_ROLE,1.0,1,1,HIGH_LOCKED_LAGGED_PBP,development
00-0034686,2021,WR,OPPORTUNITY_ROLE,1.0,1,1,HIGH_LOCKED_LAGGED_PBP,development
00-0034764,2021,WR,OPPORTUNITY_ROLE,1.0,1,1,HIGH_LOCKED_LAGGED_PBP,development
00-0034777,2021,WR,OPPORTUNITY_ROLE,1.0,1,1,HIGH_LOCKED_LAGGED_PBP,development
00-0034827,2021,WR,OPPORTUNITY_ROLE,1.0,1,1,HIGH_LOCKED_LAGGED_PBP,development
00-0034837,2021,WR,OPPORTUNITY_ROLE,1.0,1,1,HIGH_LOCKED_LAGGED_PBP,development
00-0034854,2021,WR,OPPORTUNITY_ROLE,1.0,1,1,HIGH_LOCKED_LAGGED_PBP,development
00-0034860,2021,WR,OPPORTUNITY_ROLE,1.0,1,1,HIGH_LOCKED_LAGGED_PBP,development
00-0035021,2021,WR,OPPORTUNITY_ROLE,1.0,1,1,HIGH_LOCKED_LAGGED_PBP,development
00-0035022,2021,WR,OPPORTUNITY_ROLE,1.0,1,1,HIGH_LOCKED_LAGGED_PBP,development
00-0035208,2021,WR,OPPORTUNITY_ROLE,1.0,1,1,HIGH_LOCKED_LAGGED_PBP,development
00-0035246,2021,WR,OPPORTUNITY_ROLE,1.0,1,1,HIGH_LOCKED_LAGGED_PBP,development
00-0035341,2021,WR,OPPORTUNITY_ROLE,1.0,1,1,HIGH_LOCKED_LAGGED_PBP,development
00-0035350,2021,WR,OPPORTUNITY_ROLE,1.0,1,1,HIGH_LOCKED_LAGGED_PBP,development
